un,vn,x,y,u,v
0.024429393,-0.043268008,71,181,0.086954335,0.044487514
0.036134584,-0.003437114,81,181,0.099903607,0.09193644
-0.057430872,0.040020191,91,181,0.008495608,0.141134837
0.027802004,-0.048564241,101,181,0.096570058,0.054060751
-0.025745596,0.000335518,111,181,0.045675459,0.098491361
0.088778419,0.065901408,121,181,0.1616286,0.153532306
0.00680391,-0.029189274,131,181,0.079329386,0.043282422
-0.010211263,-0.031434771,141,181,0.06038743,0.022856729
-0.003035861,-0.040142007,151,181,0.064563101,-0.006550222
0.0252293,-0.040404532,161,181,0.089272683,-0.03114844
0.008981626,-0.007773688,171,181,0.068937034,-0.028750445
0.029632268,0.005939826,181,181,0.083646844,-0.052506631
-0.019455759,-0.065646673,191,181,0.02404354,-0.163645762
0.046769539,0.028912841,201,181,0.075786084,-0.094624917
0.078701175,0.003015162,211,181,0.097354717,-0.121360544
0.013683804,-0.082647202,221,181,0.032008846,-0.195179855
-0.018277203,0.03852482,231,181,0.007597416,-0.065574194
-0.052191607,0.032162147,241,181,-0.014457256,-0.073315295
-0.011868758,0.014170852,251,181,0.040999515,-0.103957922
0.050384049,0.02776065,261,181,0.122932368,-0.116523676
0.00306127,-0.052693092,271,181,0.102943976,-0.243888517
0.046975094,-0.020601817,281,181,0.185742975,-0.298692417
-0.049981195,-0.020543626,291,181,0.148138232,-0.465980012
-0.117611298,0.04288972,301,181,0.085082664,-0.434604821
0.070098509,0.016520168,311,181,0.21481913,-0.352538461
0.048477735,-0.030804537,321,181,0.107545478,-0.192086735
-0.022809919,-0.019692305,331,181,0.011831334,-0.05987208
0.034248357,0.021154286,341,181,0.049497731,0.093141909
0.034283595,-0.126559326,351,181,0.026997772,0.021740788
0.10659153,0.020058439,361,181,0.066306428,0.135975682
0.089851015,0.014906854,371,181,0.03084707,0.09288082
0.009235892,0.036410479,381,181,-0.05883754,0.096850367
-0.000112543,0.113351873,391,181,-0.07533129,0.167492961
0.009669774,0.007461673,401,181,-0.072922367,0.060278999
-0.080514133,-0.035008367,411,181,-0.171774984,0.019768733
0.071558206,0.025133426,421,181,-0.030488582,0.086179577
-0.043470411,0.031800957,431,181,-0.158483265,0.105132951
0.037403039,-0.02798811,441,181,-0.090702141,0.060609922
0.046176206,0.094138371,451,181,-0.084738744,0.184601776
0.030383778,-0.103791684,461,181,-0.078361685,-0.036312267
-0.034739478,-0.048551982,471,181,-0.123433169,-0.002831483
-0.035096616,-0.035449202,481,181,-0.10968347,-0.001858272
-0.08403302,-0.010849513,491,181,-0.147738789,0.015991931
0.034596514,0.035002557,501,181,-0.020340453,0.057665579
0.001436007,0.092037708,1,191,0.056419475,0.144770002
-0.009473803,0.052489388,11,191,0.046195433,0.108493161
0.015576153,0.006860657,21,191,0.071600103,0.06644471
-0.033167453,0.137322788,31,191,0.022821468,0.200839197
-0.062240992,-0.050863236,41,191,-0.006706768,0.016973126
0.014471312,0.006778605,51,191,0.069159344,0.079312074
-0.003243868,0.021162365,61,191,0.050325413,0.098632532
-0.099080502,0.025014007,71,191,-0.046678917,0.107266033
-0.069122561,0.023588869,81,191,-0.017653281,0.10968501
0.024344349,-0.047219098,91,191,0.075337349,0.040616501
-0.011271874,-0.054477776,101,191,0.039716331,0.031752367
0.014889346,-0.087951118,111,191,0.066145973,-0.007390639
0.007470512,0.012626619,121,191,0.059033858,0.083747024
0.105298623,0.007887891,131,191,0.157099937,0.066988398
0.022613538,0.047768018,141,191,0.074550121,0.09350453
0.010174334,-0.036797119,151,191,0.062041862,-0.005559345
-0.034568153,-0.039211274,161,191,0.016854571,-0.024755111
-0.016379822,0.024348687,171,191,0.033922337,0.018244532
0.076419687,-0.050972528,181,191,0.124213385,-0.081295143
0.011697333,0.062696788,191,191,0.054774,0.008082406
-0.092816948,-0.028351415,201,191,-0.055845314,-0.101029416
0.026735187,-0.000223231,211,191,0.059557883,-0.0812706
-0.008706341,-0.033348997,221,191,0.024920361,-0.116541279
-0.005192726,-0.053445349,231,191,0.034378315,-0.139022674
-0.029770488,-0.018295277,241,191,0.019562748,-0.111011084
-0.032459799,-0.051752503,251,191,0.029413232,-0.158560561
-0.026231496,-0.031133833,261,191,0.050465087,-0.160594614
0.021744224,-0.021863131,271,191,0.114642469,-0.184657892
0.011731652,-0.029225092,281,191,0.118420261,-0.236493739
-0.028583243,-0.024790255,291,191,0.079955768,-0.274456704
-0.01619459,-0.004436681,301,191,0.073827082,-0.254336697
-0.116195107,0.02524434,311,191,-0.054548275,-0.161504527
-0.05739671,-0.022135431,321,191,-0.01373641,-0.115288978
-0.033177743,-0.017107839,331,191,0.005358739,0.018316416
0.018556474,-0.018938699,341,191,0.048644649,0.168805042
0.035551617,-0.02912382,351,191,0.052772589,0.208118324
-0.011322335,0.021087248,361,191,-0.011862017,0.249686065
-0.041371447,-0.000378699,371,191,-0.073304912,0.117608381
0.005539614,0.006569832,381,191,-0.038405344,0.081528
0.056997601,-0.03023855,391,191,0.004771037,0.03250047
-0.0123155,0.099220806,401,191,-0.072199288,0.158572385
-0.003741504,0.046455723,411,191,-0.071102107,0.106263794
-0.002907404,0.03521516,421,191,-0.0773396,0.097949423
0.051854343,-0.005951937,431,191,-0.028040479,0.061064195
0.042556351,0.01858023,441,191,-0.03901307,0.087914346
-0.066751442,-0.003457004,451,191,-0.144795253,0.061246129
-0.038779717,0.029416055,461,191,-0.109833541,0.082715407
0.044558758,-0.040754454,471,191,-0.019005406,0.000563585
0.044460576,-0.069310447,481,191,-0.012144706,-0.036875352
-0.008861446,0.058102396,491,191,-0.059093765,0.084600868
-0.032689738,-0.090588157,501,191,-0.077165034,-0.068095152
-0.044237422,0.058311865,1,201,0.009642655,0.112569419
0.059473396,-0.00570742,11,201,0.11359515,0.051973822
0.00818655,-0.018428761,21,201,0.062098603,0.042893281
0.0042476,0.049346654,31,201,0.057418987,0.114487076
-0.053169822,-0.037625879,41,201,-0.001324674,0.031428542
0.05336116,0.039025415,51,201,0.103284993,0.111932314
-0.056860911,0.04872463,61,201,-0.009401965,0.125139219
0.078890465,0.002809988,71,201,0.123452646,0.081917601
-0.095202322,-0.044927137,81,201,-0.053823898,0.035370195
0.054829284,0.012755701,91,201,0.09287551,0.091901819
-0.012592055,0.029285047,101,201,0.022106433,0.104199153
0.078995031,-0.03804769,111,201,0.110554416,0.029331618
0.087728268,-0.093638043,121,201,0.116811855,-0.036368501
0.029484282,-0.008870337,131,201,0.057381554,0.037460567
0.106345988,0.008355125,141,201,0.134695244,0.044838101
0.041761362,-0.010480263,151,201,0.071844298,0.017585289
-0.007535728,0.03961253,161,201,0.024827164,0.058617765
0.062720235,0.017112218,171,201,0.097400596,0.023855616
-0.039483647,-0.090029576,181,201,-0.002826387,-0.099086432
-0.018096372,-0.050640154,191,201,0.019847964,-0.076657584
0.045362099,0.003941647,201,201,0.084204464,-0.036858968
0.045767657,0.055453366,211,201,0.086372691,0.003763846
-0.058231818,-0.055032313,221,201,-0.013690489,-0.114900066
0.01765591,0.005463011,231,201,0.068704996,-0.06271294
-0.097475554,-0.008929353,241,201,-0.037794206,-0.087993089
0.028394643,0.030480561,251,201,0.097992176,-0.06323853
-0.082554056,0.025012562,261,201,-0.00298044,-0.087301256
-0.021400148,0.042010385,271,201,0.06613422,-0.092066329
0.052300095,0.017785368,281,201,0.142328762,-0.137827488
0.002890662,-0.045571994,291,201,0.086101466,-0.213093889
0.001873317,-0.083265029,301,201,0.069235398,-0.239199426
0.056965896,-0.025198472,311,201,0.106558474,-0.14006768
-0.050686929,0.035912136,321,201,-0.013390515,-0.011192268
-0.015383556,0.075154879,331,201,0.023258195,0.179537238
0.065818386,0.07228608,341,201,0.104606922,0.296749038
-0.00058643,0.027289256,351,201,0.031281923,0.295628643
-0.077276945,0.004838472,361,201,-0.057079154,0.264902389
-0.013524986,-0.047425088,371,201,-0.014607432,0.101947117
0.075353661,0.006483036,381,201,0.0561103,0.093301366
-0.026031728,-0.007083977,391,201,-0.056887829,0.064143812
0.070648221,0.122649669,401,201,0.030886558,0.188877961
0.065357429,-0.064910135,411,201,0.018439102,7.72E-05
-0.074079247,-0.036895474,421,201,-0.126402653,0.028044511
0.080262192,-0.097595938,431,201,0.024843031,-0.033031864
-0.014817961,-0.034759939,441,201,-0.070488921,0.027459022
0.008370937,0.056078216,451,201,-0.044999159,0.112655577
-0.02939676,-0.050854322,461,201,-0.079121262,-0.002589278
-0.031559154,0.107353627,471,201,-0.077352206,0.146952792
0.030975184,-0.019766429,481,201,-0.010936618,0.0125775
-0.007759651,-0.061697674,491,201,-0.045872687,-0.034809648
-0.089760443,-0.049357855,501,201,-0.124208756,-0.026441412
0.003876726,-0.062194439,1,211,0.057454452,-0.006191774
-0.018976832,-0.076281287,11,211,0.034607841,-0.016609181
0.055544781,-0.034826206,21,211,0.108588602,0.028673886
0.137891561,0.03137999,31,211,0.189731452,0.098758604
0.029574909,0.024735671,41,211,0.079443672,0.095868481
0.024135452,-0.010457773,51,211,0.071184873,0.064040178
0.000442007,-0.11222529,61,211,0.043769832,-0.035131402
0.041726566,0.001486319,71,211,0.080391697,0.079889776
-0.018994951,0.010775335,81,211,0.0140186,0.08854816
0.011892348,0.050428838,91,211,0.03820204,0.124898201
-0.133508753,0.035031333,101,211,-0.11495792,0.102883638
0.018358742,-0.10540048,111,211,0.028391225,-0.047664697
-0.016923272,-0.043093632,121,211,-0.015184968,0.001943431
-0.059292718,0.04783084,131,211,-0.063746039,0.080383852
-0.033302112,-0.12608031,141,211,-0.039818021,-0.101568176
0.017015329,-0.02026726,151,211,0.013094645,0.002406929
-0.120313662,-0.022133878,161,211,-0.118185513,0.000403262
-0.106199455,-0.050584875,171,211,-0.095906762,-0.032631355
0.078367285,-0.033455373,181,211,0.097885696,-0.025728282
-0.026126214,-0.063760066,191,211,0.002615523,-0.069163149
-0.025946823,-0.055294759,201,211,0.011432262,-0.073768132
-0.094523175,-0.071781675,211,211,-0.048929205,-0.101940025
0.019064344,-0.00315412,221,211,0.072925159,-0.044145446
0.092503048,0.003029117,231,211,0.154945507,-0.049474719
-0.086129292,-0.03345966,241,211,-0.014911411,-0.099323601
0.036342156,0.010504125,251,211,0.115942939,-0.070393148
0.026915466,-0.028403929,261,211,0.113240925,-0.124584286
-0.057092806,0.088124455,271,211,0.032382807,-0.021569519
-0.002119,0.085527818,281,211,0.08494745,-0.033029672
0.026540565,-0.020628249,291,211,0.104721047,-0.138756299
0.107351513,-0.027887544,301,211,0.171659965,-0.131002769
-0.036578551,-0.02254622,311,211,0.012481344,-0.093200633
-0.033786862,-0.006332787,321,211,0.00188911,-0.024898498
0.06958736,-0.035196974,331,211,0.098558181,0.038358038
-0.029216003,0.053304635,341,211,0.013229977,0.26950999
-0.071994681,-0.060513507,351,211,-0.03113561,0.199284276
0.036619583,-0.054203934,361,211,0.070032363,0.190894122
-0.003894647,0.012808711,371,211,0.014885532,0.14893669
0.003879433,-0.01851885,381,211,0.003815859,0.075492313
0.11436429,0.011891874,391,211,0.100317784,0.091065562
-0.037376932,-0.00573791,401,211,-0.061494326,0.067889152
0.020401627,-0.05325153,411,211,-0.010771965,0.017976052
-0.096302523,0.015594596,421,211,-0.131968164,0.084477566
0.050976648,-0.007003252,431,211,0.013184424,0.058426083
0.070485055,0.02896697,441,211,0.032641916,0.089468242
0.002255555,-0.038991548,451,211,-0.034152081,0.015053423
-0.020734766,0.0331332,461,211,-0.054980937,0.079746771
0.036072114,0.068382699,471,211,0.004158385,0.107632424
-0.010227614,-0.039388024,481,211,-0.039833773,-0.006563239
0.038940314,0.075530888,491,211,0.011607608,0.103199114
-0.057482935,0.013924421,501,211,-0.08257368,0.037624643
-0.063003541,0.061488604,1,221,-0.008899363,0.119393101
-0.083139601,-0.019387428,11,221,-0.029047815,0.042541036
0.00412099,0.100609946,21,221,0.05757942,0.166712063
-0.002755204,0.021353779,31,221,0.049283263,0.091618991
0.008584668,0.016000286,41,221,0.058241373,0.09016912
0.025417509,-0.068678805,51,221,0.071553071,0.008782641
0.030744978,0.048592566,61,221,0.072035505,0.12827773
-0.024966449,0.062441709,71,221,0.009934675,0.142722651
0.012557416,-0.03620718,81,221,0.039212276,0.04238748
0.003536054,-0.040218774,91,221,0.019626607,0.033661125
-0.011042116,0.005185207,101,221,-0.008427143,0.070510244
0.041523586,0.074197643,111,221,0.027265511,0.126430762
0.030231368,0.033036631,121,221,-0.003947024,0.067812816
0.005891103,-0.04745257,131,221,-0.048625667,-0.031235897
-0.156498988,0.052973239,141,221,-0.225524705,0.058651932
-0.041380811,0.009429114,151,221,-0.110640663,0.020789843
-0.02827659,-0.027210352,161,221,-0.081594511,-0.003284253
0.056786471,0.082050419,171,221,0.026826257,0.109470441
0.014765931,0.008946748,181,221,0.008736769,0.029563805
0.030287789,0.008891617,191,221,0.045978413,0.018247459
-0.013782482,-0.030923084,201,221,0.020708721,-0.033478719
0.085593337,0.067267067,211,221,0.136319296,0.053271782
0.06561892,-0.025052985,221,221,0.130554735,-0.050650444
-0.017114682,-0.09314534,231,221,0.060274402,-0.131958789
0.036730088,-0.029466243,241,221,0.124781452,-0.08386878
-0.005666759,-0.080772552,251,221,0.090791584,-0.1514543
-0.06282391,-0.016259548,261,221,0.038507455,-0.100213618
-0.04056294,0.086353949,271,221,0.06051901,-0.005083875
-0.034910427,-0.013984928,281,221,0.060181137,-0.106112026
0.024065625,0.029021543,291,221,0.10823205,-0.055961753
-0.016088814,0.074452954,301,221,0.054101456,0.00614032
-0.114161196,0.001163688,311,221,-0.058728331,-0.039489053
0.007601433,-0.013367723,321,221,0.049397963,-0.013906136
0.008057767,-0.017140042,331,221,0.039662869,0.03808607
0.009418973,-0.010130091,341,221,0.040191884,0.115690547
-0.003109278,0.119456016,351,221,0.034827684,0.292510786
0.078647163,-0.040405785,361,221,0.116293766,0.113934337
-0.046085864,-0.106643592,371,221,-0.019793495,0.013551488
-0.036330186,0.000831302,381,221,-0.026659211,0.098781952
-0.040719464,0.050884066,391,221,-0.046962963,0.137119941
0.022244198,-0.024006204,401,221,0.00451422,0.057362054
-0.032799555,-0.050727924,411,221,-0.055616628,0.028176838
0.055705321,0.030257079,421,221,0.031139385,0.105030205
0.050620598,0.028944568,431,221,0.025783907,0.097629542
-0.000605693,-0.096891095,441,221,-0.024764422,-0.03527204
0.064767489,0.022370652,451,221,0.041849389,0.076507361
0.059443836,-0.038571692,461,221,0.037971054,0.008102956
0.013820472,0.090931893,471,221,-0.006240997,0.130650479
0.016742428,0.034254106,481,221,-0.002014461,0.067915642
0.080940604,0.002312023,491,221,0.063410178,0.030980732
0.127301148,-0.036337254,501,221,0.110962985,-0.011640973
0.021119325,-0.007749028,1,231,0.076575446,0.052133606
-0.044180292,-0.07634848,11,231,0.011477684,-0.011968829
-0.083952915,-0.024029694,21,231,-0.028751558,0.045054259
-0.013931387,0.00639232,31,231,0.039927519,0.080194202
-0.023489473,0.06899084,41,231,0.02787697,0.147214524
0.012582709,-0.029549724,51,231,0.060014344,0.05236416
-0.022435375,0.046546938,61,231,0.019295214,0.130878216
-0.041071258,-0.03776297,71,231,-0.007209709,0.047110319
6.43E-05,0.04061869,81,231,0.023287311,0.123522501
-0.006559177,0.064024017,91,231,0.002246046,0.141724139
-0.048943165,-0.023380487,101,231,-0.060038704,0.044893951
0.046525901,0.014350688,111,231,0.007294852,0.067445384
0.004379413,-0.020837181,121,231,-0.075397194,0.009201036
-0.019335991,-0.026899131,131,231,-0.158106045,-0.028019072
-0.04019671,0.016718507,141,231,-0.270780916,-0.010334077
-0.013643857,0.138852193,151,231,-0.327054596,0.109563359
-0.004090416,0.035030239,161,231,-0.193629225,0.046948953
-0.010414655,0.028108751,171,231,-0.109256799,0.059577442
-0.039556135,0.011383219,181,231,-0.080560171,0.03897013
0.028544734,-0.022717338,191,231,0.029172455,-0.004835629
-0.033092224,-0.078240453,201,231,-0.000404544,-0.070632404
-0.03397855,0.007247663,211,231,0.025053662,0.004783191
0.008043423,0.067323185,221,231,0.089848077,0.053959989
0.012745274,-0.035610559,231,231,0.114423746,-0.062973573
0.076965787,0.013859714,241,231,0.195032533,-0.032338784
-0.002930794,-0.003836521,251,231,0.126044195,-0.070041009
-0.004929234,0.070601185,261,231,0.126686171,-0.007972925
6.62E-05,-0.021829642,271,231,0.125595418,-0.101624568
0.066793508,0.066968918,281,231,0.180027112,-0.006055252
-0.027424355,0.002711387,291,231,0.070475429,-0.058068087
0.048009457,0.047156403,301,231,0.129911097,0.004137514
0.048919233,-0.045704401,311,231,0.115767275,-0.064515234
-0.110018749,-0.02897181,321,231,-0.056033236,-0.016510051
-0.031453997,-0.058836627,331,231,0.013348928,-0.008796548
0.050062154,-0.036255081,341,231,0.091218921,0.052194357
0.105096313,0.008121266,351,231,0.147114717,0.122917939
-0.013047353,-0.008153228,361,231,0.027440348,0.112445513
0.045433148,-0.04229884,371,231,0.076038771,0.071034252
0.062231669,0.066702443,381,231,0.073341386,0.169428417
0.044296,-0.018390911,391,231,0.020034693,0.075535312
0.001801061,0.005565946,401,231,-0.038342077,0.093418344
0.024259857,-0.065056279,411,231,-0.013815621,0.018913349
-0.009246784,-0.007772831,421,231,-0.028789905,0.074069203
-0.064784198,0.026121752,431,231,-0.079490209,0.099432336
-0.06168702,-0.045945705,441,231,-0.074015523,0.018254767
-0.050950818,0.011524162,451,231,-0.061793727,0.067076778
0.116145617,-0.006886107,461,231,0.106319476,0.04077923
-0.003884832,-0.045984057,471,231,-0.01301849,-0.005283819
0.052892726,0.04566385,481,231,0.044225947,0.080415674
0.028728875,0.010678916,491,231,0.020402243,0.040504185
-0.006303704,-0.044202579,501,231,-0.014332932,-0.018363808
-0.005595894,-0.019364302,1,241,0.051995853,0.042466387
0.031680102,0.016076615,11,241,0.089948022,0.082993292
0.005981715,-0.094567053,21,241,0.064290624,-0.022215374
-0.013614603,-0.038008458,31,241,0.043805692,0.039926966
-0.033791981,0.010552442,41,241,0.021439675,0.093862342
-0.043979181,0.009577786,51,241,0.007335712,0.097515881
0.066296948,0.016125426,61,241,0.111503719,0.107273561
0.020662558,-0.021618332,71,241,0.057038211,0.070638695
0.007360908,0.024351131,81,241,0.031397315,0.115046299
0.085200476,-0.022599094,91,241,0.091934856,0.063366254
-0.050577803,0.027197761,101,241,-0.068982399,0.104500625
0.029310809,-0.065811488,111,241,-0.027951963,-0.002874673
0.036276392,0.094606084,121,241,-0.087257203,0.133082406
-0.060117121,-0.029907436,131,241,-0.329873615,-0.036690493
0.036630867,-0.025704792,141,241,-0.431720703,-0.073057594
0.058002023,-0.035871646,151,241,-0.442752107,-0.093298001
-0.035133477,-0.052776107,161,241,-0.473246422,-0.0979829
0.006457248,0.057290009,171,241,-0.193848635,0.074061998
-0.030767401,-0.047709542,181,241,-0.107739157,-0.023408377
-0.034640455,-0.012651347,191,241,-0.045410976,0.006395816
0.002856915,0.00780385,201,241,0.038162201,0.019763556
0.020748537,0.035765314,211,241,0.093865168,0.040039036
-0.00291108,0.103920136,221,241,0.105763888,0.098965645
0.110843468,0.003997937,231,241,0.256473671,-0.015583444
-0.01390764,-0.063451232,241,241,0.171224529,-0.109434719
0.078856667,0.133560401,251,241,0.28938671,0.058118086
-0.077668678,-0.024410109,261,241,0.119239459,-0.108720792
0.06250705,-0.030352577,271,241,0.231217545,-0.104128229
-0.04337394,-0.055732236,281,241,0.097465563,-0.113273671
-0.02385681,-0.100325017,291,241,0.092868483,-0.141121524
0.021927534,0.007195055,301,241,0.118688415,-0.015452616
0.038911145,-0.001861876,311,241,0.119609701,-0.003339961
0.021141343,0.083227121,321,241,0.089638489,0.106620371
0.044684163,-0.031863825,331,241,0.105095601,0.01916334
0.000821532,0.023930876,341,241,0.057244164,0.102032181
-0.014697158,0.086242246,351,241,0.040062874,0.18574551
0.00616515,0.025698644,361,241,0.057281395,0.137680983
-0.040916984,0.01224458,371,241,-0.000875593,0.128625006
0.027786488,0.012541106,381,241,0.036031806,0.125942976
-0.019858778,-0.001590943,391,241,-0.042066098,0.106545986
-0.060110076,0.028035936,401,241,-0.096580347,0.12971035
0.012580074,-0.009018779,411,241,-0.026299297,0.084583107
-0.020661483,-0.037804836,421,241,-0.03749225,0.050746483
0.089110952,0.004437287,431,241,0.085159776,0.082938578
-0.021314116,-0.002452361,441,241,-0.021333505,0.0650729
0.032147414,0.063413495,451,241,0.033571517,0.121092878
0.063975164,-0.09277809,461,241,0.065773638,-0.04357232
-0.102265647,-0.041902932,471,241,-0.100643348,0.000138447
-0.04196405,-0.055725981,481,241,-0.04080552,-0.019663314
0.015317059,0.022839496,491,241,0.015892432,0.053974998
0.049683976,-0.025396236,501,241,0.049670288,0.001722694
0.016608474,0.01313289,1,251,0.077022833,0.076743919
-0.079373526,0.08294645,11,251,-0.017523444,0.152325122
0.022044474,0.035291662,21,251,0.084818376,0.111030376
0.073173757,-0.005202705,31,251,0.136006606,0.077329225
-0.077232133,-0.051393573,41,251,-0.015699303,0.037988379
-0.093558465,0.103460732,51,251,-0.035293999,0.199077613
-0.012708811,-0.019146949,61,251,0.039685024,0.081158957
0.096318454,-0.041136274,71,251,0.139654274,0.061388999
0.044921679,0.081183371,81,251,0.075306914,0.182939315
0.069942526,-0.049419061,91,251,0.082064725,0.048578114
0.04386102,-0.036587799,101,251,0.029217325,0.054718519
0.020643585,-0.025488049,111,251,-0.036389666,0.055418347
0.008878219,0.008878167,121,251,-0.12473759,0.072044585
-0.008506827,0.031485101,131,251,-0.359903445,0.037838763
-0.011250908,-0.035199604,141,251,-0.516750857,-0.076655948
-0.118398346,0.018125712,151,251,-0.654447824,-0.040726568
-0.084353137,-0.039850663,161,251,-0.565080451,-0.096221576
0.04654197,-0.101776167,171,251,-0.209915468,-0.114302618
0.047221706,0.010643964,181,251,-0.042126494,0.022298378
-0.03457072,0.014421415,191,251,-0.044444377,0.028762152
-0.024032833,0.084465112,201,251,0.020908737,0.095923695
-0.021808067,-0.010557095,211,251,0.071012384,-0.004623102
0.018549002,0.063791003,221,251,0.164297509,0.06106679
-0.051212059,0.08177065,231,251,0.174173912,0.058144949
-0.078349345,-0.037479706,241,251,0.297637674,-0.123369537
-0.013794847,0.03889884,251,251,0.397901652,-0.066872577
-0.033454801,0.035054765,261,251,0.339111402,-0.066932676
0.025958857,-0.029465125,271,251,0.261133109,-0.096835787
-0.012613546,0.015231218,281,251,0.160435291,-0.025059506
0.089582065,-0.059230875,291,251,0.225689281,-0.080491264
0.001763148,0.007999406,301,251,0.113178291,0.003665512
0.057231923,0.001807919,311,251,0.151504713,0.015363998
0.00151242,0.058933311,321,251,0.084226545,0.092469058
-0.015502273,0.005931342,331,251,0.060327632,0.061228505
-0.076658456,0.071868908,341,251,-0.003932964,0.149207452
0.02309548,-0.046922468,351,251,0.094683365,0.05070992
-0.020863022,-0.159412887,361,251,0.048307164,-0.044643374
0.007081664,0.085252832,371,251,0.067648401,0.21334913
0.029323354,0.047874754,381,251,0.060401525,0.181191957
0.057335445,0.056969347,391,251,0.058377624,0.18825896
-0.002592618,-0.034415703,401,251,-0.017073766,0.089958862
-0.085132273,-0.059282319,411,251,-0.104112757,0.052286264
-0.066420858,-0.037085773,421,251,-0.065547449,0.061420571
-0.029285716,-0.007969961,431,251,-0.016818451,0.076927595
0.001528188,0.008605037,441,251,0.016679914,0.080237547
-0.021949041,-0.019412787,451,251,-0.006711024,0.040976916
0.03871436,0.055044771,461,251,0.052934603,0.106245112
0.059613344,-0.017443838,471,251,0.072323847,0.026280787
0.018588943,0.009387104,481,251,0.029615798,0.047012779
-0.011647212,-0.104246463,491,251,-0.002294615,-0.071606531
-0.053208027,0.020908332,501,251,-0.045413647,0.049472485
0.032147779,0.016714759,1,261,0.095897797,0.081771664
-0.069702069,-0.021780045,11,261,-0.003465913,0.049764744
0.033990302,-0.032490631,21,261,0.102476881,0.046488979
0.022325916,-0.015768273,31,261,0.092461202,0.071564352
-0.020450192,-0.069192956,41,261,0.05011796,0.027111122
0.004924196,0.011884125,51,261,0.073827976,0.116971662
-0.009034452,-0.1458842,61,261,0.055137806,-0.033642295
-0.021960267,0.038337277,71,261,0.033740095,0.154459775
0.011213125,0.024459938,81,261,0.054422369,0.140451874
0.040577985,-0.005809109,91,261,0.066619541,0.106837003
-0.005793611,0.023345628,101,261,-0.003846797,0.130822005
-0.017404805,-0.029573062,111,261,-0.05156259,0.071442214
-0.007225644,-0.016554563,121,261,-0.100781067,0.074966695
-0.016849877,0.053898614,131,261,-0.232837242,0.117946152
0.029101472,-0.028006849,141,261,-0.401064171,-0.042133757
0.038855476,0.025724067,151,261,-0.430012926,-0.015927413
0.049143182,-0.028327779,161,261,-0.356628158,-0.075149887
-0.045845191,-0.04091805,171,261,-0.223118949,-0.060614419
0.050006155,0.03183371,181,261,-0.012201627,0.034132141
-0.016339005,0.059430967,191,261,-0.0091754,0.068945275
0.068266182,0.054248726,201,261,0.12902918,0.063339362
0.070381017,-0.041943015,211,261,0.183130183,-0.038198121
-0.080812578,0.108384028,221,261,0.098519557,0.100421165
-0.014225949,0.026433036,231,261,0.317485662,-0.027642743
0.043883815,0.035902519,241,261,0.489248615,-0.058727121
0.001760147,0.019794691,251,261,0.474572061,-0.085263997
0.0177418,-0.022903278,261,261,0.459385795,-0.118954933
-0.072148595,-0.055452811,271,261,0.225475326,-0.104733253
0.010619605,0.05677134,281,261,0.205839261,0.040243923
0.054647159,0.018895769,291,261,0.20393563,0.018604796
0.032928788,-0.020806115,301,261,0.155232287,-0.007646832
0.033585213,1.00E-04,311,261,0.138894109,0.027314371
-0.079015618,-0.081601222,321,261,0.015984582,-0.038554016
0.022423752,-0.016255617,331,261,0.112331608,0.04458389
-0.019369812,-0.015565712,341,261,0.069640408,0.064694268
0.028180275,-0.030830041,351,261,0.119133098,0.070105247
-0.055616332,0.020677832,361,261,0.037898121,0.143458167
0.014926534,-0.038695826,371,261,0.108009904,0.106659132
-0.043518278,0.037427948,381,261,0.039981444,0.202463514
-0.018500494,0.030911813,391,261,0.032571075,0.200572073
0.099365495,-0.024475285,401,261,0.130386197,0.137389281
-0.063426113,-0.036084806,411,261,-0.037975013,0.104401872
-0.000567917,-0.015913599,421,261,0.03638391,0.099962659
-0.045001807,0.055254834,431,261,-0.008123601,0.149581809
0.082169816,0.035910177,441,261,0.116793266,0.112980378
0.024386801,0.041531088,451,261,0.055808343,0.105403986
-0.092086601,-0.03433867,461,261,-0.064212656,0.01941709
0.07933277,-0.008457897,471,261,0.103677071,0.037384653
-0.051840187,-0.176924479,481,261,-0.03080749,-0.137399329
-0.055247489,0.04007708,491,261,-0.037212168,0.074483072
0.033095069,0.077866123,501,261,0.048483063,0.10808558
0.063348526,-0.028944924,1,271,0.130675187,0.03704316
0.007448573,-0.048934936,11,271,0.07855828,0.024206436
-0.066810921,0.028494149,21,271,0.008328112,0.110182011
-0.044885284,-0.059720092,31,271,0.034279807,0.032156016
-0.023628406,-0.001803351,41,271,0.058943095,0.101930596
-0.057667201,0.037917366,51,271,0.02647273,0.154466316
0.074332237,-0.074152231,61,271,0.156440156,0.053923186
0.051292318,0.062080558,71,271,0.126429567,0.196760726
-0.058534142,-0.010859107,81,271,0.005019492,0.123458382
-0.025059667,-0.002414683,91,271,0.023320089,0.126884099
-0.135233304,0.042453435,101,271,-0.106144427,0.165902685
-0.017259136,-0.056132329,111,271,-0.013794739,0.061989368
0.028401122,-0.022413086,121,271,-0.003098901,0.088974338
0.053866608,0.038752649,131,271,-0.025665199,0.13506745
-0.127024159,0.031698645,141,271,-0.27218866,0.090401708
0.031924596,0.036959785,151,271,-0.158763436,0.047491229
-0.078744125,0.012691513,161,271,-0.215776866,0.003491497
-0.061698225,0.006405218,171,271,-0.132274046,0.002548924
0.054492203,-0.064131279,181,271,0.040489416,-0.058349588
